FileDate,recsSort,AgencyName,SecondAgencyName,AIN,AssessorID,TaxRateArea,TaxRateArea_CITY,PropertyLocation,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,ParcelBoundaryDescription,DateNewParcelActivated
10/20/2015,286,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428029940,7428-029-940,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 22 BLK 10, 
10/20/2015,287,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428029942,7428-029-942,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 23 BLK 10, 
10/20/2015,291,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428029950,7428-029-950,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 27 BLK 10, 
10/20/2015,293,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035913,7428-035-913,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 LOT   13 BLK    5, 
10/20/2015,294,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035914,7428-035-914,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 LOT   14 BLK    5, 
10/20/2015,295,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035915,7428-035-915,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 LOT   15 BLK    5, 
10/20/2015,296,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035916,7428-035-916,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 LOT   16 BLK    5, 
10/20/2015,297,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035922,7428-035-922,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 1 BLK 5, 
10/20/2015,298,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035924,7428-035-924,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 2 BLK 5, 
10/20/2015,299,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035926,7428-035-926,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 3 BLK 5, 
10/20/2015,300,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035928,7428-035-928,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 4 BLK 5, 
10/20/2015,301,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035930,7428-035-930,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 5 BLK 5, 
10/20/2015,302,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035932,7428-035-932,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 6 BLK 5, 
10/20/2015,303,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035934,7428-035-934,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT IN ACTA IN LOT 7 BLK 5, 
10/20/2015,304,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035936,7428-035-936,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 8 BLK 5, 
10/20/2015,305,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035938,7428-035-938,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 9 BLK 5, 
10/20/2015,306,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035940,7428-035-940,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 10 BLK 5, 
10/20/2015,307,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035942,7428-035-942,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 11 BLK 5, 
10/20/2015,308,ALAMEDA CORRIDOR TRANSPORTATION AUTHORITY, ,7428035944,7428-035-944,00014,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,TR=2016 THAT PART IN ACTA IN LOT 12 BLK 5, 
10/20/2015,313,ALAMEDA CORRIDOR TRANSPROTATION AUTHORITY, ,5168013922,5168-013-922,00007,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,MR 23-73 FOR DESC SEE ASSESSOR'S MAPS POR OF VAC ST, 
10/20/2015,316,ALHAMBRA CITY, ,5256005900,5256-005-900,01797,ALHAMBRA   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,"RAMONA PARK VAC ALLEY ADJ ON N AND S AND EX OF ST LOTS 5,6,7,16 AND 17", 
10/20/2015,318,ALHAMBRA CITY, ,5291027901,5291-027-901,01797,ALHAMBRA   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,"*TR=4952*LOTS 24,25 AND LOT   26 BLK    8", 
10/20/2015,334,ALHAMBRA CITY, ,5337023917,5337-023-917,01808,ALHAMBRA   ,     ,100V,Commercial,Commercial, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS, 
10/20/2015,348,ALHAMBRA CITY, ,5342005902,5342-005-902,01809,ALHAMBRA   ,     ,300V,Industrial,Industrial, ,Vacant Land,TR=SUB NO 4 OF DOLGEVILLE*VAC ST ADJ ON N AND N 80 FT OF W 120 FT LOT 1 BLK 24, 
10/20/2015,357,ALHAMBRA CITY, ,5343010900,5343-010-900,01797,ALHAMBRA   ,     ,030V,Residential,Three Units (Any Combination),4 Stories or Less,Vacant Land,"M R 3-298-299 LEGAL DESC SEE DOC 1723590 ,091301 POR OF LOT 8 RGE 17", 
10/20/2015,376,ALHAMBRA CITY, ,5345004903,5345-004-903,01803,ALHAMBRA   ,     ,100V,Commercial,Commercial, ,Vacant Land,MCKOON TRACT*NW 50 FT OF LOT   14 BLK    B, 
10/20/2015,377,ALHAMBRA CITY, ,5345004904,5345-004-904,01803,ALHAMBRA   ,     ,100V,Commercial,Commercial, ,Vacant Land,MCKOON TRACT LOT   15 BLK    B, 
10/20/2015,379,ALHAMBRA CITY, ,5345004911,5345-004-911,01803,ALHAMBRA   ,107 S CHAPEL AVE  ALHAMBRA CA  91801-3951,100V,Commercial,Commercial, ,Vacant Land,MCKOON TRACT NW 50 FT OF LOT 7 BLK B, 
10/20/2015,392,ALHAMBRA CITY, ,5351009901,5351-009-901,01797,ALHAMBRA   ,1405 S FREMONT AVE  ALHAMBRA CA  91803-1936,100V,Commercial,Commercial, ,Vacant Land,"TR=5906 LAND DESC IN DOC 0524722, 20010330 PAR 2 POR OF LOT 135", 
10/20/2015,393,ALHAMBRA CITY, ,5351009902,5351-009-902,01797,ALHAMBRA   ,2601 W VALLEY BLVD  ALHAMBRA CA  91803-1814,100V,Commercial,Commercial, ,Vacant Land,TR=5906 EX OF ST LOTS 136 THRU 139, 
10/20/2015,394,ALHAMBRA CITY, ,5351010900,5351-010-900,01797,ALHAMBRA   ,     ,100V,Commercial,Commercial, ,Vacant Land,"LAND DESC IN DOC NO 1287719,930706 POR OF NE 1/4 OF SEC 20 T1S R12W", 
10/20/2015,405,ALHAMBRA CITY HIGH SCHOOL DIST, ,5344019901,5344-019-901,01797,ALHAMBRA   ,319 S 3RD ST  ALHAMBRA CA  91801-3731,010V,Residential,Single Family Residence, ,Vacant Land,GOTTSCHALK'S SUB VAC ST ADJ ON NE AND NW 5 FT OF LOT 2 AND ALL OF LOT 3, 
10/20/2015,432,ALHAMBRA CITY SCHOOL DIST, ,5344019900,5344-019-900,01797,ALHAMBRA   ,315 N 3RD ST  ALHAMBRA CA  91801-2340,010V,Residential,Single Family Residence, ,Vacant Land,GOTTSCHALK'S SUBDIVISION VAC ST ADJ ON NE AND LOT 4, 
10/20/2015,433,ALHAMBRA CITY SCHOOL DIST, ,5344019902,5344-019-902,01797,ALHAMBRA   ,306 S 4TH ST  ALHAMBRA CA  91801-3736,010V,Residential,Single Family Residence, ,Vacant Land,GOTTSCHALK'S SUBDIVISION NW 10 FT OF LOT 10 AND ALL OF LOT 9, 
10/20/2015,434,ALHAMBRA CITY SCHOOL DIST, ,5344019903,5344-019-903,01797,ALHAMBRA   ,308 S 4TH ST  ALHAMBRA CA  91801-3736,010V,Residential,Single Family Residence, ,Vacant Land,GOTTSCHALK'S SUBDIVISION SE 40 FT OF LOT 10, 
10/20/2015,435,ALHAMBRA CITY SCHOOL DIST, ,5344019904,5344-019-904,01797,ALHAMBRA   ,312 S 4TH ST  ALHAMBRA CA  91801-3736,010V,Residential,Single Family Residence, ,Vacant Land,GOTTSCHALK'S SUBDIVISION LOT 11, 
10/20/2015,451,ALHAMBRA CITY SCHOOL DISTRICT, ,5344019906,5344-019-906,01797,ALHAMBRA   ,318 S 4TH ST  ALHAMBRA CA  91801-3736,010V,Residential,Single Family Residence, ,Vacant Land,GOTTSCHALK'S SUB LOT 12, 
10/20/2015,455,ALHAMBRA UNIFIED SCHOOL DISTRICT, ,5343002902,5343-002-902,01809,ALHAMBRA   ,     ,300V,Industrial,Industrial, ,Vacant Land,KOENIG TR POR LYING W OF E 2 FT OF LOT 57, 
10/20/2015,471,"AMARE,FIKRU AND", ,4380017911,4380-017-911,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1284 LOTS 12 AND 13 BLK 5, 
10/20/2015,482,ANTELOPE VALLEY-EAST KERN WATER AGENCY, ,3071019900,3071-019-900,09822,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,"*TR=28488*LOT COM AT MOST N, NW COR OF LOT 29 TH SE ON NE LINE OF SD LOT 15.89 FT TH S ON E LINE OF SD LOT TO N LINE OF LOT 28 TH W THEREON 15 FT TH N TO BEG POR OF LOT   92", 
10/20/2015,483,ANTELOPE VALLEY-EAST KERN WATER AGENCY, ,3071019901,3071-019-901,09822,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=28488*LOT COM AT INTERSECTION OF S PROLONGATION OF E LINE OF LOT 30 WITH N LINE OF AVE O TH N ON SD PROLONGATION TO N LINE OF LOT 28 TH E AND FOLLOWING BDRY LINE OF SD LOT 28 TO BEG POR OF LOT   28, 
10/20/2015,490,ANTELOPE VALLEY COMMUNITY COLLEGE DISTRICT, ,3053009903,3053-009-903,01815,PALMDALE   ,VAC/BARREL SPRINGS RD/25TH STE  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,N 1/2 OF NE 1/4 OF SW 1/4 OF SEC 1 T 5N R 12 W, 
10/20/2015,491,ANTELOPE VALLEY COMMUNITY COLLEGE DISTRICT, ,3053009904,3053-009-904,07407,PALMDALE   ,VAC/25TH STE/VIC ARNOLD DR  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,N 1/2 OF NW 1/4 OF SE 1/4 EX OF ST OF SEC 1 T 5N R 12 W, 
10/20/2015,492,ANTELOPE VALLEY COMMUNITY COLLEGE DISTRICT, ,3053009905,3053-009-905,06937,PALMDALE   ,VAC/25TH STE/VIC ARNOLD DR  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF NW 1/4 OF SE 1/4 EX OF ST OF SEC 1 T 5N R 12 W, 
10/20/2015,493,ANTELOPE VALLEY COMMUNITY COLLEGE DISTRICT, ,3153019910,3153-019-910,10221,LANCASTER  ,VAC/VIC BOBBY JONES DR/AVE K  LANCASTER CA  93535,010V,Residential,Single Family Residence, ,Vacant Land,W 1/2 OF NW 1/4 OF SW 1/4 OF SE 1/4 OF SEC 19 T 7N R 12W, 
10/20/2015,494,ANTELOPE VALLEY COMMUNITY COLLEGE DISTRICT, ,3153019911,3153-019-911,10221,LANCASTER  ,VAC/AVE K/VIC BOBBY JONES DR  LANCASTER CA  93553,010V,Residential,Single Family Residence, ,Vacant Land,W 1/2 OF SW 1/4 OF SW 1/4 OF SE 1/4 EX OF ST OF SEC 19 T 7N R 12W, 
10/20/2015,507,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3041021900,3041-021-900,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=RECORD OF SURVEY AS PER BK 75 P 68- 69 OF RS*W 50 FT (MEASURED AT R/A TO W LINE) OF S 158.5 FT OF LOT    8, 
10/20/2015,508,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3041021902,3041-021-902,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=RECORD OF SURVEY AS PER BK 75 PG 68- 69 OF R S*W 50 FT OF LOT   24, 
10/20/2015,509,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3041021903,3041-021-903,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=RECORD OF SURVEY AS PER BK 75 P 68- 69 OF R S*W 50 FT (MEASURED AT R/A TO W LINE OF N 179.69 FT (MEASURED ON W LINE) OF LOT    8, 
10/20/2015,510,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3041021904,3041-021-904,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,RECORD OF SURVEY AS PER BK 58 P 38-39 OF R S* W 50 FT OF LOT   16, 
10/20/2015,511,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3041028901,3041-028-901,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*W 50 FT (MEASURED AT R/A TO W LINE) OF S 1/2 OF W 1/2 OF W 1/2 OF SW 1/4 OF SE 1/4 (EX OF ST) OF SEC   34 T   6N R 10W, 
10/20/2015,512,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3041028902,3041-028-902,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*W 50 FT (MEASURED AT R/A TO W LINE) OF W 1/2 OF N 1/2 OF NW 1/4 OF SE 1/4 OF SEC   34 T   6N R 10W, 
10/20/2015,514,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3041032901,3041-032-901,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=RECORD OF SURVEY AS PER BK 75 P 68- 69 OF RS*W 50 FT (MEASURED AT R/A TO W LINE) OF LOTS 26 AND LOT   27, 
10/20/2015,515,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3041032902,3041-032-902,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=RECORD OF SURVEY AS PER BK 75 P 68- 69 OF R S*W 50 FT (MEASURED AT R/A TO W LINE) OF LOT   25, 
10/20/2015,519,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3044018902,3044-018-902,04655,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*E 50 FT OF SE 1/4 OF SE 1/4 OF SE 1/4 OF SE 1/4 (EX OF ST) OF SEC    4 T   5N R 10W, 
10/20/2015,521,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3044033900,3044-033-900,04658,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=RECORD OF SURVEY AS PER BK 76 P 33- 34 OF RS*E 50 FT OF LOT   39, 
10/20/2015,522,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3044033901,3044-033-901,04658,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=RECORD OF SURVEY AS PER BK 76 P 33-34 OF R S*E 50 FT OF LOT   41, 
10/20/2015,527,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3046033912,3046-033-912,04697,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC IN DOC 1726881,010913 POR OF SE 1/4 OF NE 1/4 OF SEC 16 T5N R10W", 
10/20/2015,529,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3053021906,3053-021-906,07051,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF NE 1/4 OF SEC 11 T5N R12W, 
10/20/2015,530,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3053021909,3053-021-909,07051,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF NE 1/4 OF SE 1/4 OF NW 1/4 SEC 11 T5N R12W, 
10/20/2015,533,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3056008901,3056-008-901,08925,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC IN DOC 1406449,950829 POR OF NW 1/4 OF SEC 23 T5N R12W", 
10/20/2015,534,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3057009900,3057-009-900,08925,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF SE 1/4 OF SEC 22 T5N R12W, 
10/20/2015,539,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3204021908,3204-021-908,01461,PALMDALE   ,VAC/AVE N(DRT)/VIC 64TH STW  QUARTZ HILL CA  93536,010V,Residential,Single Family Residence, ,Vacant Land,W 1/2 OF E 1/2 OF SW 1/4 OF SE 1/4 OF SEC 3 T6N R13W, 
10/20/2015,540,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3204021909,3204-021-909,01461,PALMDALE   ,VAC/AVE N(PAV)/VIC 62 STW  QUARTZ HILL CA  93536,010V,Residential,Single Family Residence, ,Vacant Land,E 1/2 OF E 1/2 OF SW 1/4 OF SE 1/4 EX OF ST OF SEC 3 T6N R13W, 
10/20/2015,541,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3204021910,3204-021-910,01461,PALMDALE   ,VAC/AVE N(DRT)/VIC 64TH STW  QUARTZ HILL CA  93536,010V,Residential,Single Family Residence, ,Vacant Land,E 1/2 OF W 1/2 OF SW 1/4 OF SE 1/4 EX OF ST OF SEC 3 T6N R13W, 
10/20/2015,549,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3204022916,3204-022-916,01461,PALMDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF NE 1/4 OF NW 1/4 OF NE 1/4 (EX OF ST) OF SEC   10 T   6N R 13W, 
10/20/2015,601,ANTELOPE VALLEY EAST KERN WATER AGENCY, ,3268021900,3268-021-900,09610,unincorporated,VAC/COR AVE H/75 STW  DEL SUR CA  93536,010V,Residential,Single Family Residence, ,Vacant Land,THAT POR IN TRA 9610 OF NE 1/4 OF NE 1/4 OF NW 1/4 OF SEC 9 T7N R13W, 
10/20/2015,603,ANTELOPE VALLEY EAST KERN WATER ANGENCY, ,3041021901,3041-021-901,04694,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=RECORD OF SURVEY AS PER BK 75 P 68- 69 OF RS*W 50 FT (MEASURED AT R/A TO W LINE) OF S 141.5 FT OF LOT    9, 
10/20/2015,630,ANTELOPE VALLEY MOSQUITO AND VECTOR CONTROL DIST, ,3126014903,3126-014-903,05439,LANCASTER  ,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 146-56 LOT 2, 
10/20/2015,634,ANTELOPE VALLEY TRANSIT AUTHORITY, ,3128020905,3128-020-905,06317,LANCASTER  ,VAC/6TH STW/AMARGOSA CREEK CHANN  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,P M 197-32-38 N 1031.50 FT OF LOT 2, 
10/20/2015,636,ANTELOPE VALLEY UNION HIGH SCHOOL DIST, ,3018015901,3018-015-901,15581,PALMDALE,VAC/AVE Q/VIC 22ND STE  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,N 650 FT OF E 1/2 OF W 1/2 EX OF ST OF LOT 1 IN NW 1/4 OF SEC 30 T6N R11W, 
10/20/2015,640,ANTELOPE VALLEY UNION HIGH SCHOOL DIST, ,3051027900,3051-027-900,14799,unincorporated,VAC/PEARBLOSSOM HWY/50TH STE  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF NE 1/4 OF NW 1/4 OF NW 1/4 EX OF ST OF SEC 9 T5N R11W, 
10/20/2015,641,ANTELOPE VALLEY UNION HIGH SCHOOL DIST, ,3051027901,3051-027-901,14799,unincorporated,VAC/PEARBLOSSOM HWY/50TH STE  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC AS PAR 9 IN DOC 1042966,060511 POR OF NW 1/4 OF NW 1/4 SEC 9 T5N R11W", 
10/20/2015,642,ANTELOPE VALLEY UNION HIGH SCHOOL DIST, ,3051027902,3051-027-902,14799,unincorporated,VAC/50TH STE/VIC AVE T4  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,SE 1/4 OF SE 1/4 OF NW 1/4 OF NW 1/4 OF SEC 9 T5N R11W, 
10/20/2015,643,ANTELOPE VALLEY UNION HIGH SCHOOL DIST, ,3051027903,3051-027-903,14799,unincorporated,VAC/50TH STE/AVE T4  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC AS PAR 11 IN DOC 1042966, 060511 POR OF NW 1/4 OF SEC 9 T5N R11W", 
10/20/2015,644,ANTELOPE VALLEY UNION HIGH SCHOOL DIST, ,3051027904,3051-027-904,14799,unincorporated,VAC/50TH STE/AVE T4  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC AS PAR 12 IN DOC 1042966, 060511 POR OF NW 1/4 OF SEC 9 T5N R11W", 
10/20/2015,645,ANTELOPE VALLEY UNION HIGH SCHOOL DIST, ,3051028902,3051-028-902,14799,unincorporated,VAC/AVE T8/VIC 48TH STE  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC AS PAR 13 IN DOC 1042966, 060511 POR OF NW 1/4 OF SEC 9 T5N R11W", 
10/20/2015,655,ANTELOPE VALLEY UNION HIGH SCHOOL DIST, ,3153012905,3153-012-905,08545,LANCASTER  ,     ,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF SW 1/4 OF SE 1/4 EX OF ST OF SEC 18 T7N R12W, 
10/20/2015,666,ANTELOPE VALLEY UNION HIGH SCHOOL DISTRICT, ,3006008903,3006-008-903,15576,PALMDALE,VAC/VIC 6 STE/AVE Q  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,TR=7670 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 14, 
10/20/2015,667,ANTELOPE VALLEY UNION HIGH SCHOOL DISTRICT, ,3006008905,3006-008-905,15581,PALMDALE,VAC/AVE Q/VIC 6 STE  PALMDALE CA  93550,300V,Industrial,Industrial, ,Vacant Land,TR=7670 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 14, 
10/20/2015,670,ANTELOPE VALLEY UNION HIGH SCHOOL DISTRICT, ,3051028901,3051-028-901,14799,unincorporated,VAC/AVE T8/VIC 50TH STE  PALMDALE CA  93550,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF NW 1/4 OF SEC 9 T5N R11W, 
10/20/2015,672,ANTELOPE VALLEY UNION HIGH SCHOOL DISTRICT, ,3142010908,3142-010-908,05726,LANCASTER  ,     ,300V,Industrial,Industrial, ,Vacant Land,P M 152-70-72 LOT 4, 
10/20/2015,696,ARCADIA CITY, ,5771022900,5771-022-900,01883,ARCADIA    ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=36895 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 22, 
10/20/2015,698,ARCADIA CITY, ,5771032900,5771-032-900,01887,ARCADIA    ,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=42936 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 14, 
10/20/2015,717,ARCADIA CITY, ,5775024919,5775-024-919,01892,ARCADIA    ,100 W HUNTINGTON DR  ARCADIA CA  91007-3025,100V,Commercial,Commercial, ,Vacant Land,"TR=949 LAND DESC IN DOC 0097170,012815 POR OF LOT 5",20150719
10/20/2015,791,ARTESIA CITY, ,7011004900,7011-004-900,13189,ARTESIA,11870 169TH ST  ARTESIA CA  90701-1808,010V,Residential,Single Family Residence, ,Vacant Land,PETROLEUM GARDENS LOTS 32 AND 33 BLK 9, 
10/20/2015,792,ARTESIA CITY, ,7011004901,7011-004-901,13188,ARTESIA,     ,010V,Residential,Single Family Residence, ,Vacant Land,"L S 13-13 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 56,57 AND 58 BLK 9", 
10/20/2015,809,ARTESIA HOUSING AUTHORITY, ,7011004902,7011-004-902,01972,ARTESIA    ,11814 168TH ST  ARTESIA CA  90701-1802,300V,Industrial,Industrial, ,Vacant Land,"PETROLEUM GARDENS EX OF ST LOTS 34,35 AN D 36 AND ALL OF LOTS 9,10 AND 11 BLK 7", 
10/20/2015,810,ARTESIA HOUSING AUTHORITY, ,7011004903,7011-004-903,13186,ARTESIA,     ,300V,Industrial,Industrial, ,Vacant Land,"PETROLEUM GARDENS EX OF ST LOTS 2 AND 3 AND EX OF STS LOTS 1,4 AND 5 BLK 7", 
10/20/2015,816,AVALON CITY, ,7480002901,7480-002-901,05370,AVALON,     ,010V,Residential,Single Family Residence, ,Vacant Land,OFFICIAL MAP OF THE CITY OF AVALON AS PER BK 1 PG 31-46 OF O M LOT    4 BLK   23, 
10/20/2015,817,AVALON CITY, ,7480002905,7480-002-905,05370,AVALON,     ,010V,Residential,Single Family Residence, ,Vacant Land,"OFFICIAL MAP OF THE CITY OF AVALON LOT COM S 13¢41' E 33.8 FT FROM MOST W COR OF LOT 6 BLK 23 TH S 13¢41' E 66.2 FT TH S 48¢43' E 244.77 FT TH NE TO A PT N 7¢10' W 81.8 FT FROM SW COR OF LOT 3 SD BLK TH S 65¢37'19'' E TO SE LINE OF SD LOT 3 TH S 70¢45' E 41.58 FT TH N 0¢19' E 230.84 FT TH N 62¢46'57'' W 187.25 FT TH N 63¢39' W 201 FT TH S 2¢42' W 88.72 FT TH S 45¢30' W 100 FT TH SW TO BEG LOT 5 AND PART OF LOTS 1,3 AND 6 BLK 23 AND PART OF LOT    2 BLK   24", 
10/20/2015,835,AVALON CITY, ,7480051902,7480-051-902,05370,AVALON,     ,100V,Commercial,Commercial, ,Vacant Land,OM 1-31-46 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 2 BLK 24, 
10/20/2015,845,AZUSA CITY, ,8605015907,8605-015-907,08534,AZUSA      ,943 N VERNON AVE  AZUSA CA  91702-2202,100V,Commercial,Commercial, ,Vacant Land,P M 353-72-73 LOT B, 
10/20/2015,847,AZUSA CITY, ,8605019907,8605-019-907,08538,AZUSA      ,     ,100V,Commercial,Commercial, ,Vacant Land,P M 2-9 S 142.66 FT OF E 34 FT OF LOT 1 AND S 142.66 FT OF LOT 2, 
10/20/2015,850,AZUSA CITY, ,8608023927,8608-023-927,02069,AZUSA      ,     ,100V,Commercial,Commercial, ,Vacant Land,P M 264-19-20 LOT 1, 
10/20/2015,851,AZUSA CITY, ,8608025902,8608-025-902,02069,AZUSA      ,826 N AZUSA AVE  AZUSA CA  91702-2509,300V,Industrial,Industrial, ,Vacant Land,AZUSA LOTS 35 AND 36 BLK 20, 
